# BUSCO version is: 5.4.3 
# The lineage dataset is: embryophyta_odb10 (Creation date: 2020-09-10, number of genomes: 50, number of BUSCOs: 1614)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
111753at3193	Complete	atg000089l	16308	17552	-	66.5	315	https://www.orthodb.org/v10?query=111753at3193	BAHD acyltransferase DCR
111918at3193	Missing
111949at3193	Missing
112185at3193	Missing
112291at3193	Missing
112507at3193	Missing
112609at3193	Missing
112709at3193	Missing
112828at3193	Missing
113209at3193	Missing
113230at3193	Missing
113276at3193	Missing
113485at3193	Missing
113514at3193	Missing
113571at3193	Missing
113591at3193	Missing
113683at3193	Missing
113964at3193	Missing
114122at3193	Missing
114237at3193	Missing
114367at3193	Missing
114420at3193	Missing
114533at3193	Missing
114571at3193	Missing
115044at3193	Missing
115172at3193	Missing
115278at3193	Missing
115377at3193	Missing
115437at3193	Missing
115533at3193	Missing
115537at3193	Missing
115592at3193	Missing
115652at3193	Missing
115681at3193	Missing
115901at3193	Missing
115953at3193	Missing
116175at3193	Missing
116353at3193	Missing
116432at3193	Missing
116868at3193	Missing
116963at3193	Missing
117028at3193	Missing
117072at3193	Missing
117318at3193	Missing
117321at3193	Missing
117785at3193	Missing
117788at3193	Missing
117882at3193	Missing
118094at3193	Missing
118287at3193	Missing
118313at3193	Missing
118398at3193	Missing
118639at3193	Missing
118755at3193	Missing
119040at3193	Missing
119090at3193	Missing
119120at3193	Missing
119341at3193	Missing
119367at3193	Missing
119415at3193	Missing
119747at3193	Missing
120142at3193	Missing
120194at3193	Missing
120357at3193	Missing
120589at3193	Missing
120627at3193	Missing
120714at3193	Missing
120718at3193	Missing
120730at3193	Missing
120820at3193	Missing
120972at3193	Missing
121132at3193	Missing
121315at3193	Missing
121323at3193	Missing
121345at3193	Missing
121419at3193	Missing
121531at3193	Missing
121539at3193	Missing
121573at3193	Missing
121638at3193	Missing
121882at3193	Missing
121964at3193	Missing
121971at3193	Missing
122353at3193	Missing
122450at3193	Missing
122462at3193	Missing
122476at3193	Missing
122548at3193	Missing
122737at3193	Missing
122934at3193	Missing
123110at3193	Missing
123218at3193	Missing
123292at3193	Missing
123327at3193	Missing
123351at3193	Missing
123400at3193	Missing
123454at3193	Missing
123630at3193	Missing
123784at3193	Missing
123874at3193	Missing
123957at3193	Missing
124053at3193	Missing
124129at3193	Missing
124441at3193	Missing
124504at3193	Complete	atg000015l	4585	7150	-	474.6	249	https://www.orthodb.org/v10?query=124504at3193	RNA-binding S4 domain
124542at3193	Missing
124618at3193	Missing
124686at3193	Missing
125141at3193	Complete	atg000065l	286	2011	+	579.8	398	https://www.orthodb.org/v10?query=125141at3193	zinc finger CCCH domain-containing protein 18
125213at3193	Missing
125543at3193	Missing
125595at3193	Missing
125597at3193	Missing
125653at3193	Missing
126110at3193	Missing
126310at3193	Missing
126380at3193	Missing
126415at3193	Missing
126677at3193	Missing
126918at3193	Missing
127141at3193	Missing
127216at3193	Missing
127316at3193	Missing
127464at3193	Missing
127528at3193	Missing
127764at3193	Missing
127774at3193	Missing
127775at3193	Missing
127800at3193	Missing
127808at3193	Missing
127985at3193	Missing
128124at3193	Missing
128179at3193	Missing
128218at3193	Complete	atg000151l	24267	27574	+	460.3	266	https://www.orthodb.org/v10?query=128218at3193	tRNA (cytosine(38)-C(5))-methyltransferase isoform X1
128312at3193	Missing
128656at3193	Missing
128674at3193	Missing
128799at3193	Missing
129010at3193	Missing
129029at3193	Missing
129063at3193	Missing
129341at3193	Missing
129527at3193	Missing
129584at3193	Missing
129671at3193	Missing
129879at3193	Missing
129904at3193	Missing
130037at3193	Missing
130311at3193	Missing
130505at3193	Missing
130511at3193	Missing
130554at3193	Missing
130625at3193	Missing
130795at3193	Missing
130835at3193	Missing
130994at3193	Missing
131273at3193	Missing
131396at3193	Missing
131437at3193	Missing
131495at3193	Missing
131839at3193	Missing
132092at3193	Missing
132099at3193	Missing
132355at3193	Complete	atg000123l	10455	13721	+	490.2	284	https://www.orthodb.org/v10?query=132355at3193	Electron transfer flavoprotein, alpha subunit
132496at3193	Missing
132714at3193	Missing
133295at3193	Missing
133520at3193	Missing
133826at3193	Missing
134017at3193	Missing
134035at3193	Missing
134135at3193	Missing
134161at3193	Missing
134178at3193	Missing
134279at3193	Missing
134382at3193	Missing
134555at3193	Missing
134572at3193	Missing
134625at3193	Missing
134867at3193	Missing
134878at3193	Missing
134948at3193	Missing
134953at3193	Missing
134972at3193	Missing
135024at3193	Missing
135198at3193	Missing
135305at3193	Missing
135464at3193	Missing
135652at3193	Missing
135819at3193	Missing
135923at3193	Missing
136033at3193	Missing
136193at3193	Missing
136227at3193	Missing
136566at3193	Missing
136660at3193	Missing
137369at3193	Missing
137468at3193	Missing
137492at3193	Missing
137523at3193	Missing
137698at3193	Missing
137745at3193	Missing
137804at3193	Missing
137897at3193	Missing
137933at3193	Missing
138005at3193	Missing
138052at3193	Missing
138210at3193	Missing
138284at3193	Missing
138352at3193	Missing
138397at3193	Missing
138402at3193	Missing
138689at3193	Missing
138707at3193	Missing
138708at3193	Missing
138855at3193	Missing
138857at3193	Missing
138872at3193	Missing
138922at3193	Missing
139014at3193	Missing
139075at3193	Missing
139085at3193	Missing
139122at3193	Missing
139380at3193	Missing
139431at3193	Missing
139843at3193	Missing
139971at3193	Missing
140073at3193	Missing
140075at3193	Missing
140146at3193	Missing
140309at3193	Missing
140590at3193	Missing
140645at3193	Missing
141065at3193	Missing
141280at3193	Missing
141377at3193	Missing
141488at3193	Missing
141575at3193	Missing
141611at3193	Missing
141660at3193	Missing
141833at3193	Missing
141872at3193	Missing
141951at3193	Missing
141984at3193	Missing
142578at3193	Missing
143110at3193	Missing
143161at3193	Missing
143219at3193	Missing
143276at3193	Missing
143563at3193	Missing
143643at3193	Missing
143653at3193	Missing
143712at3193	Missing
143745at3193	Missing
143770at3193	Missing
143865at3193	Missing
143942at3193	Missing
143943at3193	Missing
144036at3193	Missing
144311at3193	Missing
144429at3193	Missing
144454at3193	Missing
144455at3193	Missing
144523at3193	Missing
144897at3193	Missing
144968at3193	Missing
144969at3193	Missing
145050at3193	Missing
145105at3193	Missing
145172at3193	Missing
145718at3193	Missing
145760at3193	Missing
145776at3193	Missing
145857at3193	Missing
146234at3193	Complete	atg000105l	20938	23877	+	465.9	237	https://www.orthodb.org/v10?query=146234at3193	haloacid dehalogenase-like hydrolase domain-containing protein At3g48420
146304at3193	Missing
146337at3193	Missing
146428at3193	Missing
146440at3193	Missing
147098at3193	Missing
147120at3193	Missing
147167at3193	Missing
147320at3193	Missing
147386at3193	Missing
147523at3193	Missing
147546at3193	Missing
147634at3193	Missing
147649at3193	Missing
147792at3193	Missing
147806at3193	Missing
147820at3193	Missing
147832at3193	Missing
148068at3193	Missing
148097at3193	Missing
148346at3193	Missing
148523at3193	Missing
148721at3193	Missing
148729at3193	Missing
148840at3193	Missing
148895at3193	Missing
149386at3193	Missing
149515at3193	Missing
149671at3193	Missing
150034at3193	Missing
150284at3193	Missing
150459at3193	Missing
150475at3193	Missing
150648at3193	Missing
150672at3193	Missing
150694at3193	Missing
150771at3193	Missing
150871at3193	Missing
150913at3193	Missing
151358at3193	Missing
151476at3193	Missing
151491at3193	Missing
151579at3193	Missing
151619at3193	Missing
151650at3193	Missing
151831at3193	Missing
151948at3193	Missing
152030at3193	Missing
152036at3193	Missing
152129at3193	Missing
152143at3193	Missing
152399at3193	Missing
152646at3193	Missing
152725at3193	Missing
152910at3193	Missing
152960at3193	Missing
153132at3193	Missing
153139at3193	Missing
153174at3193	Missing
153426at3193	Missing
153433at3193	Missing
153434at3193	Missing
153606at3193	Missing
153660at3193	Missing
153829at3193	Missing
153973at3193	Missing
154063at3193	Missing
154116at3193	Missing
154272at3193	Missing
154546at3193	Missing
154673at3193	Missing
154694at3193	Missing
154834at3193	Missing
155066at3193	Missing
155112at3193	Missing
155121at3193	Missing
155203at3193	Missing
155341at3193	Missing
155352at3193	Missing
155380at3193	Missing
155463at3193	Missing
155472at3193	Missing
155495at3193	Missing
156170at3193	Missing
156254at3193	Missing
156527at3193	Missing
156739at3193	Missing
157002at3193	Missing
157013at3193	Missing
157106at3193	Missing
157303at3193	Missing
157312at3193	Missing
157393at3193	Missing
157529at3193	Missing
157570at3193	Missing
157608at3193	Missing
157618at3193	Missing
157661at3193	Missing
157698at3193	Missing
157740at3193	Missing
157970at3193	Missing
157980at3193	Missing
158175at3193	Missing
158302at3193	Missing
158558at3193	Missing
159297at3193	Missing
159342at3193	Missing
159411at3193	Missing
159493at3193	Missing
159575at3193	Missing
159603at3193	Missing
159729at3193	Missing
159764at3193	Missing
159883at3193	Missing
159907at3193	Missing
160405at3193	Complete	atg000071l	8951	11434	-	245.3	169	https://www.orthodb.org/v10?query=160405at3193	Putative rRNA methylase
160775at3193	Missing
161183at3193	Missing
161520at3193	Missing
161537at3193	Missing
161671at3193	Missing
161721at3193	Missing
162002at3193	Missing
162190at3193	Missing
162254at3193	Missing
162304at3193	Missing
162373at3193	Missing
162410at3193	Missing
162418at3193	Missing
162524at3193	Missing
162526at3193	Missing
162766at3193	Missing
162804at3193	Missing
162919at3193	Missing
163003at3193	Missing
163007at3193	Missing
163058at3193	Missing
163212at3193	Missing
163227at3193	Missing
163263at3193	Missing
163383at3193	Missing
163466at3193	Missing
163507at3193	Missing
163589at3193	Missing
163848at3193	Missing
164172at3193	Missing
164366at3193	Missing
164374at3193	Missing
164462at3193	Missing
164523at3193	Missing
164589at3193	Missing
164720at3193	Missing
164931at3193	Missing
164966at3193	Missing
165206at3193	Missing
165240at3193	Missing
165314at3193	Missing
165321at3193	Missing
165381at3193	Missing
165512at3193	Missing
165834at3193	Missing
165991at3193	Missing
166043at3193	Missing
166157at3193	Missing
166256at3193	Missing
166295at3193	Missing
166433at3193	Missing
166568at3193	Missing
166627at3193	Missing
166649at3193	Missing
166707at3193	Missing
166728at3193	Missing
166789at3193	Missing
166883at3193	Missing
167028at3193	Missing
167052at3193	Missing
167170at3193	Missing
167289at3193	Missing
167427at3193	Missing
167500at3193	Missing
167614at3193	Missing
167808at3193	Missing
167863at3193	Missing
167934at3193	Missing
